text,ecosys
code injection jubatus allow remote code execution via unspecified vectors jubatus one hundred and two earlier allow remote code execution via unspecified vectors jubat jubatus ,unknown
download resources http haxeshim download resources http leave vulnerable mitm attack may possible remote code execution rce swap request resources attacker control copy attacker network position user remote server ,unknown
unleashclient one hundred and two update request version address security issue dependency ,unknown
information disclosure polymorphic type issue discover fasterxml jacksondatabind default type enable either globally specific property externally expose json endpoint service jdom classpath attacker send specifically craft json message allow read arbitrary local file server polymorphic type issue discover fasterxml jacksondatabind 2x two hundred and ninety-nine default type enable either globally specific property externally expose json endpoint service jdom 1x 2x jar classpath attacker send specifically craft json message allow read arbitrary local file server fasterxml jacksondatabind ,unknown
multiple crosssite script xss vulnerabilities roundup one thousand  four hundred and twenty allow remote attackers inject arbitrary web script html via one ok_message two error_message parameter issue see cve20126133 multiple crosssite script xss vulnerabilities roundup one thousand  four hundred and twenty allow remote attackers inject arbitrary web script html via one ok_message two error_message parameter issue rounduptracker roundup ,unknown
crosssite script subrion cms xss subrion cms four hundred and fourteen xss intelliants subrion ,unknown
moderate severity vulnerability affect rack possible do vulnerability multipart parser rack two hundred and six specially craft request multipart parser enter pathological state cause parser use cpu resources disproportionate request size rack_project rack ,gem
ovs one hundred and thirty include fix flow setups process roundrobin manner across port prevent single client monopolize cpu conduct denial service attack ,unknown
remote command execution ls interface command inject option filename contain character vulnerability require file command inject current work directory cwd ,gem
incorrect default permissions django allow unintended model edit django model admin display inline relate model user viewonly permissions parent model edit permissions inline model would present edit ui allow post request update inline model directly edit viewonly parent model possible parent model save method call trigger potential side effect cause pre postsave signal handlers invoke django twenty-one two thousand  one hundred and fifteen twenty-two two hundred and twenty-eight allow unintended model edit django model admin display inline relate model user viewonly permissions parent model edit permissions inline model would present edit ui allow post request update inline model directly edit viewonly parent model possible parent model save method call trigger potential side effect cause pre postsave signal handlers invoke resolve django admin adjust require edit permissions parent model order inline model editable djangoproject django ,unknown
moderate severity vulnerability affect djangoanymail webhooksbasepy anymail aka djangoanymail one hundred and twenty-one prone time attack vulnerability secret allow remote attackers post arbitrary email track events djangoanymail ,unknown
insecure deserialization apache commons collection serializedobject interfaces certain cisco collaboration social media endpoint clients client software network application service acceleration network content security devices network management provision rout switch enterprise service provider unify compute voice unify communications devices video stream telepresence transcoding devices wireless cisco host service products allow remote attackers execute arbitrary command via craft serialize java object relate apache commons collections acc library apache commons_collections ,unknown
pando forty-two vulnerable url redirection attack ,unknown
high severity vulnerability affect i18nnodeangular i18nnodeangular module use interact i18n angular without use additional resources rest api endpoint use development i18nnodeangular one hundred and forty disable production environments malicious user could fill server cause denial service content injection i18nnodeangular ,unknown
root path disclosure send module disclose root path send package one hundred and eleven nodejs allow attackers obtain root path via unspecified vectors nodejs nodejs ,unknown
crosssite request forgery csrf apache openmeetings vulnerable crosssite request forgery csrf attack xss attack clickjacking mime base attack apache openmeetings one hundred vulnerable crosssite request forgery csrf attack xss attack clickjacking mime base attack apache openmeetings ,unknown
crosssite script dijiteditor dojo toolkit allow xss via onload attribute svg element dijiteditor dojo toolkit one hundred and thirteen allow xss via onload attribute svg element dojotoolkit dojo ,unknown
arbitrary file write nodecli insecurely use user provide data name lock file log file allow start user overwrite file access ,unknown
webpy thirty-six add secure option session ,unknown
denial service netty zlibdecoders netty 41x four thousand  one hundred and forty-six allow unbounded memory allocation decode zlibencoded byte stream attacker could send large zlibencoded byte stream netty server force server allocate free memory single decoder netty netty ,unknown
xss carefully craft plugin link invocation could trigger xss vulnerability apache jspwiki relate wysiwyg editor could allow attacker execute javascript victim browser get sensitive information victim apache jspwiki version 2110m4 carefully craft plugin link invocation could trigger xss vulnerability apache jspwiki relate wysiwyg editor could allow attacker execute javascript victim browser get sensitive information victim apache jspwiki ,unknown
crosssite request forgery multiple csrf vulnerabilities django crm multiple csrf issue exist micropyramid django crm twenty-one via apisettingsadd casescreate commentadd documents1view documentscreate login micropyramid django_crm ,unknown
bundler gem ruby multiple toplevel source line gemfile handle gem installation spoof bundler gem ruby contain flaw trigger handle gemfile contain multiple toplevel source line may allow contextdependent attacker install specially craft gems remote system lead arbitrary code execution bundler seventeen multiple toplevel source line use allow remote attackers install arbitrary gems create gem name another gem different source bundler bundler ,gem
xss vulnerability typo3 vulnerable crosssite script ,unknown
crosssite script loofah gem ruby unsanitized javascript may occur sanitize output craft svg element republish loofah gem ruby v222 unsanitized javascript may occur sanitize output craft svg element republish loofah_project loofah ,gem
spintest twenty render uuid token invisible log avoid security violation spintest use cicd tool ,unknown
ruby rail manually generate select tag options xss ruby rail contain flaw allow remote crosssite script xss attack flaw exist application validate manually generate select tag options upon submission may allow user create specially craft request would execute arbitrary script code user browser within trust relationship browser server crosssite script xss vulnerability select helper ruby rail 30x three thousand and twelve 31x three hundred and fourteen 32x three hundred and twenty-two allow remote attackers inject arbitrary web script html via vectors involve certain generation option elements within select elements rubyonrails railsrubyonrails ruby_on_rails ,gem
lynx gem ruby commandbasicrb process table local plaintext password disclosure lynx gem ruby contain flaw commandbasicrb due application expose password information plaintext process table may allow local attacker gain access password information lynx gem one hundred ruby place configure password command line allow local users obtain sensitive information list process lynx_project lynx ,gem
modification assumedimmutable data maid prototype pollution attack jquery extend jquery three hundred and forty use drupal backdrop cms products mishandle jqueryextend true objectprototype pollution unsanitized source object contain enumerable __proto__ property could extend native objectprototype jquery jquerydrupal drupalbackdropcms backdrop ,unknown
crosssite script unescaped payload exceljs allow possible xss via cell value worksheet display browser unescaped payload exceljs v16 allow possible xss via cell value worksheet display browser exceljs_project exceljs ,unknown
fifty-four use insecure transitive dependency bottle ,unknown
information exposure phpmyadmin allow remote attackers obtain sensitive information phpmyadmin 40x four hundred and one thousand and sixteen 44x forty-four thousand  one hundred and fifty-seven 46x four hundred and sixty-three allow remote attackers obtain sensitive information via vectors involve one array value formdisplayphp two incorrect data validatephp three unexpected data validatorphp four miss config directory setup five incorrect openid identifier data type reveal full path error message phpmyadmin phpmyadmin ,unknown
insufficiently protect credentials vulnerability exist jenkins configuration code plugin allow attackers access jenkins log file exposure sensitive information vulnerability exist jenkins configuration code plugin 07alpha earlier attributejava allow attackers access jenkins log file obtain passwords configure use configuration code plugin jenkins ,unknown
high severity vulnerability affect ltt ltt static file server ltt vulnerable directory traversal issue give attacker access filesystem place url ltt_project ltt ,unknown
moderate severity vulnerability affect orgapachehive hive orgapachehive hiveexec orgapachehive hiveservice apache hive sixty two hundred and thirty-two malicious user might use xpath udfs expose content file machine run hiveserver2 own hiveserver2 user usually hive apache hive ,unknown
high severity vulnerability affect doorkeeper doorkeeper version two hundred and ten four hundred and twenty-five contain cross site script xss vulnerability web view oauth app form user authorization prompt web view result store xss oauth client name users interact execute payload attack appear exploitable via victim must trick click opaque link web view run xss payload malicious version virtually indistinguishable normal link vulnerability appear fix four hundred and twenty-six four hundred and thirty doorkeeper_project doorkeeper ,gem
deserialization untrusted data jackson databind fasterxml jacksondatabind 2x twenty-nine thousand  one hundred and five mishandle interaction serialization gadgets type relate aka xalan2 fasterxml jacksondatabind ,unknown
urlib3 package affect pytosquatting http ,unknown
deserialization untrusted data fasterxml jacksondatabind mishandle interaction serialization gadgets type relate fasterxml jacksondatabind 2x twenty-nine thousand  one hundred and four mishandle interaction serialization gadgets type relate orgapacheactivemq aka activemqjms activemqcore activemqpool activemqpooljms fasterxml jacksondatabind ,unknown
security fix safe_eval safe_eval function ansible properly restrict code subset allow remote attackers execute arbitrary code via craft instructions safe_eval function ansible one hundred and fifty-four properly restrict code subset allow remote attackers execute arbitrary code via craft instructions redhat ansible ,unknown
superset 0340a add docstrings type hint seven thousand  nine hundred and fifty-two bump python libs address insecure release seven thousand  five hundred and fifty ,unknown
maninthemiddle attack lix lix one thousand  five hundred and eighty-seven allow maninthemiddle attackers execute arbitrary code modify http clientserver data stream location header associate attackercontrolled executable content postdownload field lix_project lix ,unknown
high severity vulnerability affect tinyserver2 tinyserver2 webserver static file tinyserver2 vulnerable directory traversal issue give attacker access filesystem place url tinyserver2_project tinyserver2 ,unknown
devise gem ruby timeofcheck timeofuse race condition lockable module devise ruby gem four hundred and sixty lockable module use vulnerable timeofcheck timeofuse toctou race condition due within devise model lockable class concurrency safe plataformatec devise version four hundred and fifty earlier use lockable module contain cwe367 vulnerability devise model lockable class specifically method file location result multiple concurrent request prevent attacker block brute force attack attack appear exploitable via network connectivity brute force attack vulnerability appear fix four hundred and sixty later plataformatec devise ,gem
unrestricted upload file dangerous type silverstripe file upload via form folders migrate silverstripe may put default upload folder instead silverstripe forty-five file upload via form folders migrate silverstripe cms 3x may put default upload folder instead affect installations allow upload folder protection via optional module 3x module instal enable default common web platform cwp vulnerability affect file upload upgrade 4x silverstripe silverstripe ,unknown
high severity vulnerability affect cryptiles eran hammer cryptiles version four hundred and eleven earlier contain cwe331 insufficient entropy vulnerability randomdigits method result attacker likely able brute force something suppose random attack appear exploitable via depend upon call application vulnerability appear fix four hundred and twelve cryptiles_project cryptiles ,unknown
improper privilege management flaw find keycloak usermanaged access interface would permit script set uma policy flaw allow authenticate attacker uma permissions configure malicious script trigger execute arbitrary code permissions user run application flaw find keycloak usermanaged access interface would permit script set uma policy flaw allow authenticate attacker uma permissions configure malicious script trigger execute arbitrary code permissions user run application redhat keycloak ,unknown
improper restriction excessive authentication attempt sorcery impact brute force vulnerability use password authentication via sorcery brute force protection submodule prevent brute force attack define lockout period expire protection reenabled user malicious actor log successfully affect users use builtin brute force protection submodule users use permanent account lockout patch patch version one hundred and fifty workarounds currently workarounds monkey patch authenticate method provide sorcery upgrade version one hundred and fifty sorcery one hundred and fifty brute force vulnerability use password authentication via sorcery brute force protection submodule prevent brute force attack define lockout period expire protection reenabled user malicious actor log successfully affect users use builtin brute force protection submodule users use permanent account lockout patch one hundred and fifty sorcery_project sorcery ,gem
crosssite script bolt vulnerable xss via createfolder createfile bolt three thousand  six hundred and ten xss via createfolder createfile bolt bolt ,unknown
insecure comparison securecompare actually compare two string properly compare actually compare first argument mean check pass two string length ,unknown
rack hash collision form parameter parse remote do rack contain flaw may allow remote denial service issue trigger attacker send multiple craft parameters trigger hash collisions result loss availability program via cpu consumption rack one hundred and thirteen 12x one hundred and twenty-five 13x one hundred and thirty-six compute hash value form parameters without restrict ability trigger hash collisions predictably allow remote attackers denial service cpu consumption send many craft parameters rack_project rack ,gem
denial service payload 22kb cause lag one second payload 35kb cause lag three second payload 86kb cause server crash ,unknown
command injection vulnerability gem use context ror app malicious user may inject command via imagefile tmpfile use meta character like send escape raw option set libgyazoclientrb gyazo gem one hundred ruby allow local users write arbitrary file via symlink attack temporary file relate timebased filenames gyazo_project gyazo ,gem
information exposure discrepancy tornado send arbitrary responses contain fix csrf token may send http compression make easier remote attackers conduct breach attack determine token via series craft request tornado three hundred and twenty-two send arbitrary responses contain fix csrf token may send http compression make easier remote attackers conduct breach attack determine token via series craft request tornadoweb tornado ,unknown
pyramid 16a1 improve robustness time attack authtktcookiehelper class use stdlib hmaccompare_digest available python two hundred and seventy-seven thirty-three see https also avoid time attack csrf tokens see https ,unknown
cryptographic issue closureutils utilities closure library base project download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request binary attacker control binary attacker network position user remote server closureutils utilities closure library base project closureutils download binary resources http leave vulnerable mitm attack may possible remote code execution rce swap request binary attacker control binary attacker network position user remote server openlayers closureutil ,unknown
file upload access bypass denial service file module drupal 7x seven hundred and forty-three 8x eight hundred and four allow remote authenticate users bypass access restrictions read delete substitute link file upload unprocessed form leverage permission create content comment upload file drupal drupal ,unknown
inclusion sensitive information log file gradle publish plugin vulnerable insertion sensitive information log file plugin author publish gradle plugin run gradle info log level flag gradle logger log aws presigned url versions one hundred and ten vulnerable insertion sensitive information log file plugin author publish gradle plugin run gradle info log level flag gradle logger log aws presigned url build log publicly visible many popular public ci systems like travisci aws presigned url would allow malicious actor replace recently upload plugin gradle plugin_publishing ,unknown
pokedexpy one hundred and twelve update request package two thousand  two hundred three hundred fix information exposure vulnerability ,unknown
high severity vulnerability affect dotnetnukecore installation wizard dotnetnuke dnn seven hundred and forty-one allow remote attackers reinstall application gain superuser access via direct request dotnetnuke dotnetnuke ,unknown
remote memory exposure try save number field type buffer affect mongoose versions allocate chunk uninitialized memory store database ,unknown
moderate severity vulnerability affect passenger phusion passenger four thousand and sixty 50x five thousand and twenty-two use apache integration mode standalone mode without filter proxy allow remote attackers spoof headers pass applications use _ underscore character instead dash character http header demonstrate x_user header phusionpassenger phusion_passenger ,gem
libxml use nokogiri infinite loop certain endoffile situation parserc libxml2 two thousand  nine hundred and ten infinite loop certain endoffile situation xmlsoft libxml2 ,gem
cplayng one hundred and fifty fix insecure tmp handle ,unknown
djangobasicauth forty-two vulnerable undisclosed time attack ,unknown
sql injection potential sql injection vector use pdo_mysql ,unknown
crosssite script keycloak link external applications application link admin console validate properly could allow store xss attack authed malicious user could create urls trick users realms possibly conduct attack find keycloak versions nine hundred link external applications application link admin console validate properly could allow store xss attack authed malicious user could create urls trick users realms possibly conduct attack redhat keycloakredhat single_signon ,unknown
path traversal dylmomo vulnerable directory traversal issue give attacker access filesystem place url dylmomo simple file server dylmomo vulnerable directory traversal issue give attacker access filesystem place url dylmomo_project dylmomo ,unknown
improper input validation utilitify allow modification object properties merge method could trick add modify properties objectprototype utilitify prior one hundred and three allow modification object properties merge method could trick add modify properties objectprototype xcriticalsoftware utilitify ,unknown
upstream libxslt vulnerabilities xsltaddtextstring function transformc libxslt use nokogiri lack check integer overflow size calculation allow remote attacker perform outofbounds memory write via craft html page xsltaddtextstring function transformc libxslt one thousand  one hundred and twenty-nine use blink google chrome prior five hundred and seventy million  two hundred and ninety-eight thousand  seven hundred and ninety-eight mac windows linux five billion  seven hundred and two million  nine hundred and eighty-seven thousand  one hundred and eight android lack check integer overflow size calculation allow remote attacker perform bound memory write via craft html page google chromexmlsoft libxslt ,gem
uncontrolled resource consumption handle decode failure malformed url path http request libprocess apache mesos might crash code accidentally call inappropriate function malicious actor denial service mesos master render mesoscontrolled cluster inoperable handle decode failure malformed url path http request libprocess apache mesos one hundred and thirteen 12x one hundred and twenty-two 13x one hundred and thirty-one 140dev might crash code accidentally call inappropriate function malicious actor therefore denial service mesos master render mesoscontrolled cluster inoperable apache mesos ,unknown
malicious package typosquatting discordijs malicious module base discordjs library exfiltrates login tokens pastebin discordijs malicious module base discordjs library exfiltrates login tokens pastebin discordijs_project discordijs ,unknown
sql injection possible due term parameter use insecurely database query issue discover librenms one thousand  five hundred and one sql injection flaw identify file term parameter use insecurely database query show columns table demonstrate debug1 term request librenms librenms ,unknown
improper input validation remote code execution vulnerability exist magento authenticate user privilege modify product catalog trigger php file inclusion craft xml file specify product design update remote code execution vulnerability exist magento twenty-two prior two thousand  two hundred and ten magento twenty-three prior two hundred and thirty-three 232p1 authenticate user privilege modify product catalog trigger php file inclusion craft xml file specify product design update magento magento ,unknown
rsanic twenty-two vulnerable xss attack ,unknown
memory exposure write number affect concatstream versions pass number buffer constructor append chunk uninitialized memory versions one hundred and thirty affect due use unguarded buffer constructor ,unknown
path traversal angularhttpserver node module suffer path traversal vulnerability due lack validation possiblefilename allow malicious user read content file know path angularhttpserver node module suffer path traversal vulnerability due lack validation possiblefilename allow malicious user read content file know path angularhttpserver ,unknown
miss state parameter oauth request lead csrf vulnerability ,unknown
crosssite script genixcms xss trigger authenticate user submit page genixcms one hundred and two xss trigger authenticate user submit page demonstrate craft oncut attribute b element genixcms genixcms ,unknown
path traversal iobrokeradmin allow attacker include file content outside logfile1 directory iobrokeradmin three thousand  six hundred and twelve allow attacker include file content outside logfile1 directory iobroker iobrokeradmin ,unknown
cryptographic issue function simplegeo pythonoauth2 check nonce allow remote attackers perform replay attack via sign url function simplegeo pythonoauth2 check nonce allow remote attackers perform replay attack via sign url urbanairship pythonoauth2 ,unknown
ansible include one hundred and sixty-four security update relate evaluation untrusted remote input ,unknown
path traversal serverliujiayi1 vulnerable directory traversal issue give attacker access filesystem place url serverliujiayi1 simple http server serverliujiayi1 vulnerable directory traversal issue give attacker access filesystem place url serverliujiayi1 ,unknown
execute class shellutils logilabcommons six hundred and ten use tempfilemktemp allow local users unspecified impact precreating temporary file execute class shellutils logilabcommons six hundred and ten use tempfilemktemp allow local users unspecified impact precreating temporary file logilab logilabcommon ,unknown
twist one thousand  nine hundred and twenty-one twistedweb validate sanitize uris http methods allow attacker inject invalid character crlf twist one thousand  nine hundred and twenty-one twistedweb validate sanitize uris http methods allow attacker inject invalid character crlf twistedmatrix twist ,unknown
zope twenty-one thousand  three hundred and nineteen use plone four hundred and twenty-three forty-three beta one reseed pseudorandom number generator prng make easier remote attackers guess value via unspecified vectors note issue split cve20125508 due different vulnerability type adt2 zope twenty-one thousand  three hundred and nineteen use plone four hundred and twenty-three forty-three beta one reseed pseudorandom number generator prng make easier remote attackers guess value via unspecified vectors note issue split cve20125508 due different vulnerability type adt2 plone plonezope zope ,unknown
high severity vulnerability affect jinja2 pallets jinja two thousand  one hundred and one strformat_map allow sandbox escape palletsprojects jinja ,unknown
unsafe query generation risk ruby rail due way active record interpret parameters combination way json parameters parse possible attacker issue unexpected database query null empty clauses issue let attacker insert arbitrary value sql query however query check null eliminate clause users would expect ruby rail 30x three thousand and nineteen 31x three thousand  one hundred and ten 32x three thousand  two hundred and eleven properly consider differences parameter handle active record component json implementation allow remote attackers bypass intend databasequery restrictions perform null check trigger miss clauses via craft request demonstrate certain value relate issue cve20122660 cve20122694 rubyonrails railsrubyonrails ruby_on_rails ,gem
low severity vulnerability affect defaultsdeep prototype pollution vulnerability find defaultsdeep twenty-four would allow malicious user inject properties onto objectprototype defaultsdeep ,unknown
gphotossync twenty-nine update dependencies security patch ,unknown
path traversal tapestry process assets assetsctx use class chain staticfilesfilter assetdispatcher contextresource filter character attacker perform path traversal attack read file windows platform tapestry process assets assetsctx use class chain staticfilesfilter assetdispatcher contextresource filter character attacker perform path traversal attack read file windows platform apache tapestry ,unknown
file descriptor leak do vulnerability file descriptor leak trigger repeatedly server run file descriptors node process die effort require take server depend process file descriptor limit side effect exploit identify hapi server framework 20x 21x two hundred and twenty nodejs allow remote attackers denial service file descriptor consumption process crash via unspecified vectors spumko_project ,unknown
unrestricted upload file dangerous type unrestricted file upload vulnerability jquery file upload plugin allow remote attackers execute arbitrary code upload php file php extension file accessible via direct request file file unrestricted file upload vulnerability jquery file upload plugin six hundred and forty-four jquery use creative solutions creative contact form formerly sexy contact form one hundred wordpress two hundred and one joomla allow remote attackers execute arbitrary code upload php file php extension access via direct request file file exploit wild october two thousand and fourteen creativesolutions jquery_file_upload ,unknown
ss2018004 xss vulnerability via wysiwyg editor ,unknown
path traversal cypserver vulnerable directory traversal issue give attacker access filesystem place url cypserver static file server cypserver vulnerable directory traversal issue give attacker access filesystem place url cypserver_project cypserver ,unknown
improper input validation spip template composercompiler spip earlier allow remote authenticate users execute arbitrary php code upload html file craft user input spip template composercompiler spip three hundred and twelve earlier allow remote authenticate users execute arbitrary php code upload html file craft one include two inclure tag access valider_xml action spip spip ,unknown
django two thousand  one hundred and eleven fix security issue two thousand  one hundred and ten cve201914232 denialofservice possibility cve201914233 denialofservice possibility strip_tags cve201914234 sql injection possibility key index lookups jsonfield hstorefield cve201914235 potential memory exhaustion issue discover django 111x eleven thousand  one hundred and twenty-three 21x two thousand  one hundred and eleven 22x two hundred and twenty-four due error shallow key transformation key index lookups key lookups subject sql injection could example exploit via craft use eleven key index name return record use suitably craft dictionary dictionary expansion kwargs pass querysetfilter function djangoproject django ,unknown
crosssite script crosssite script form framework ,unknown
command injection vulnerability contain flaw defaultrb create temporary file insecurely possible local attacker use symlink attack file overwrite content code execute ciborg process owner ciborg gem three hundred ruby allow local users write arbitrary file gain privilege via symlink attack ciborg_project ciborg ,gem
high severity vulnerability affect merge mergerecursive function merge package one hundred and twenty-one trick add modify properties object prototype properties present object allow denial service attack merge_project merge ,unknown
remote code execution bolt cms allow upload edit php file admin area prevent code execution attacker gain admin credentials however upload actual file type check theme editor allow rename upload file check file extension file type attacker gain code execution please note admin credentials require ,unknown
crosssite script crosssite script xss vulnerability airbnb knowledge repo allow remote attackers inject arbitrary web script html via post comment functionality demonstrate uri crosssite script xss vulnerability airbnb knowledge repo seventy-four allow remote attackers inject arbitrary web script html via post comment functionality demonstrate uri airbnb knowledge_repo ,unknown
open redirect possible xss attack via usersupplied numeric redirect urls django rely user input case eg i18n redirect user success url security check redirect namely consider numeric urls eg http999999999 safe also developer rely is_safe_url provide safe redirect target put url link could suffer xss attack django one hundred and ten one thousand  one hundred and seven nineteen one thousand  nine hundred and thirteen eighteen one thousand  eight hundred and eighteen rely user input case redirect user success url security check redirect namely consider numeric urls safe aka open redirect vulnerability also developer rely is_safe_url provide safe redirect target put url link could suffer xss attack djangoproject django ,unknown
wordops three thousand  nine hundred and ninety-one improve sshd_config template accord mozilla infosec guidelines ,unknown
denial service apache xerces2 xmlscannerjava apache xerces2 java use sun java runtime environment jre jdk jre six update fifteen jdk jre fifty update twenty products allow remote attackers denial service infinite loop application hang via malformed xml input demonstrate codenomicon xml fuzzing framework sun jdksun jre ,unknown
information leakage sanitycheck remote attacker could learn information exact php version run affect system allow search vulnerabilities know work version sanitycheck module simplesamlphp one thousand  one hundred and forty-one allow remote attackers learn php version system via unspecified vectors simplesamlphp simplesamlphp ,unknown
improper restriction xml external entity reference xml content type entity deserializer apache olingo configure deny resolution external entities request content type applicationxml trigger deserialization entities use trigger xxe attack xml content type entity deserializer apache olingo versions four hundred four hundred and sixty configure deny resolution external entities request content type applicationxml trigger deserialization entities use trigger xxe attack apache olingo ,unknown
possible remote code execution via remote procedure call rpyc 41x four hundred and eleven remote attacker dynamically modify object attribute construct remote procedure call execute code rpyc service default configuration settings rpyc_project rpyc ,unknown
directory traversal versions prior twenty-five properly prevent folder traversal literal dot path resolve url encode dot thus request like 2e 2e 2e 2e 2e 2e 2e 2e 2e 2eetcpasswd would leak sensitive data server version twenty-five request path urlencoded replace application depend url traversal encourage please refactor depend url paths tend expose data may surprise expose directory traversal vulnerability st module twenty-five nodejs allow remote attackers read arbitrary file via 2e 2e encode dot dot unspecified path nodejs nodejs ,unknown
rackminiprofiler may disclose information unauthorized users carefully craft request expose information string object allocate request unauthorised users rackminiprofiler gem one hundred and one ruby allow remote attackers obtain sensitive information allocate string object leverage incorrect order security check miniprofiler rackminiprofiler ,gem
temporary directory insecure permissions local symlink file overwrite since tmp directory readable everybody unix since patch name could public easy guess attacker could create symlink file writable user run hub would replace patch function libhubcommandsrb hub one thousand  one hundred and twenty-one allow local users overwrite arbitrary file via symlink attack temporary patch file hub_project hub ,gem
prodsecbug2426 crosssite script via store name store crosssite script xss vulnerability exist magento twenty-two prior two thousand  two hundred and ten magento twenty-three prior two hundred and thirty-three 232p1 authenticate user exploit inject malicious javascript name main website magento magento ,unknown
denial service protobufjs vulnerable redo parse craft invalid proto file protobufjs vulnerable redo parse craft invalid proto file protobufjs_project protobufjs ,unknown
improper certificate validation case memcached backend perform key validation pass malformed cache key could result key collision potential data leakage issue discover django twenty-two two thousand  two hundred and thirteen thirty three hundred and seven case memcached backend perform key validation pass malformed cache key could result key collision potential data leakage djangoproject django ,unknown
esptool two hundred and fifty could produce incorrect digest ,unknown
pythonzeep forty add defusedxml module xml security issue ,unknown
polymorphic type issue polymorphic type issue discover fasterxml jacksondatabind two hundred two thousand  nine hundred and ten default type enable either globally specific property externally expose json endpoint service p6spy three hundred and eighty-six jar classpath attacker find rmi service endpoint access possible make service execute malicious payload issue exist mishandle fasterxml jacksondatabind ,unknown
ezsa2020001 remote code execution file upload ,unknown
comment reply form allow access restrict content users permission post comment able view content comment access also able add comment content vulnerability mitigate fact comment system must enable attacker must permission post comment drupal versions 84x versions eight hundred and forty-five users permission post comment able view content comment access also able add comment content vulnerability mitigate fact comment system must enable attacker must permission post comment drupal drupal ,unknown
high severity vulnerability affect imageoptim imageoptim nodejs wrapper image compression algorithms imageoptim download zip resources http leave vulnerable mitm attack may possible remote code execution rce swap request tarball attacker control tarball attacker network position user remote server imageoptim_project imageoptim ,unknown
ssl validation default false electronpackager command line tool package electron source code app exe package along electron strictssl command line option default false explicitly set true could allow attacker man middle mitm step electronpackager follow step download support target platforms arch electron use instal electronprebuilt version cache download electron effect integrity package cache download electron affect users use electronpackager cli strictssl option default true nodejs api ,unknown
directory traversal serve handle directory list protect list directory remote server serve node module six hundred and forty-nine suffer path traversal vulnerability due handle 2e 2f allow paths allow malicious user view content directory know path zeit serve ,unknown
sql injection kylin kylin restful apis concatenate sqls user input string user likely able run malicious database query apache kylin ,unknown
incorrect header injection check amphphttp properly protect http header injection ,unknown
improper access control jndi service properly restrict write access allow remote attackers add delete modify items jndi tree via unspecified vectors one jndi service two hajndi service three hajndifactory invoker servlet jboss enterprise application platform four hundred and thirty cp10 five hundred and twelve web platform five hundred and twelve soa platform 420cp05 430cp05 portal platform forty-three cp07 52x five hundred and twenty-two brms platform five hundred and thirty properly restrict write access allow remote attackers add delete modify items jndi tree via unspecified vectors redhat ,unknown
potential sql injection due execution platformspecific sql contain interpolations ,unknown
potential access user credentials log file debug log enable flaw find two thousand and twenty undertow debug log enable attacker could abuse flaw obtain user credentials log file redhat undertowredhat jboss_fuseredhat single_signon ,unknown
glovoapipython two hundred update dependencies remove insecure ones ,unknown
repobee forty add strict security policy prevent malicious code execute ,unknown
notable six fix security regression new boltdb backend ,unknown
improper input validation incorrect implementation xep0280 message carbons multiple xmpp clients allow remote attacker impersonate user include contact vulnerable application display incorrect implementation xep0280 message carbons multiple xmpp clients allow remote attacker impersonate user include contact vulnerable application display allow various kinds social engineer attack cve movim eight ten movim movim ,unknown
codalab two hundred and thirty-three use version gunicorn security vulnerabilities ,unknown
function extremely slow evaluate certain input due catastrophic backtrack vulnerability regular expression urlize function use implement urlize urlizetrunc template filter thus vulnerable problematic regular expression replace parse logic behave similarly issue discover django twenty two hundred and three one hundred and eleven eleven thousand  one hundred and eleven eighteen one thousand  eight hundred and nineteen function extremely slow evaluate certain input due catastrophic backtrack vulnerabilities two regular expressions one regular expression django 18x urlize function use implement urlize urlizetrunc template filter thus vulnerable djangoproject djangoredhat openstack ,unknown
sql injection sql injection vulnerability allow attackers execute arbitrary sql command sql injection vulnerability module 10x one hundred and nine 20x two hundred and four 21x two hundred and twelve module 21x two hundred and eleven 22x two hundred and twenty-one allow attackers execute arbitrary sql command silverstripe restfulserver ,unknown
mtga 200beta include api security improvements fix ,unknown
prodsecbug2348 sensitive data disclosure via craft two factor edit user form information leakage vulnerability exist magento twenty-one prior two thousand  one hundred and eighteen magento twenty-two prior two hundred and twenty-nine magento twenty-three prior two hundred and thirty-two authenticate user administrator privilege may able view metadata trust device use another administrator via craft http request magento magento ,unknown
remote code execution windows github electron vulnerability protocol handler github electron versions 182beta3 earlier one thousand  seven hundred and ten earlier one thousand  six hundred and fifteen earlier vulnerability protocol handler specifically electron apps run windows ten seven two thousand and eight register custom protocol handlers trick arbitrary command execution user click specially craft url fix versions 182beta4 one thousand  seven hundred and eleven one thousand  six hundred and sixteen atom electron ,unknown
improper authentication authentication bypass typo3 frontend ,unknown
moderate severity vulnerability affect public public node module versions one hundred and three allow embed html file name certain condition might lead execute malicious javascript publicjs_project publicjs ,unknown
critical severity vulnerability affect simple_captcha2 simple_captcha2 gem twenty-three ruby distribute rubygemsorg include codeexecution backdoor insert third party simple_captcha2 ,gem
local file disclosure issue discover phpmailer five thousand  two hundred and twenty-two phpmailer msghtml method apply transformations html document make usable email message body one transformations convert relative image urls attachments use scriptprovided base directory base directory provide resolve mean relative image urls get treat absolute local file paths add attachments form remote vulnerability msghtml method must call pass unfiltered usersupplied html document must set base directory phpmailer_project phpmailer ,unknown
